cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_185912-188411.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_188412-190911.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_190912-193411.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_193412-195911.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_195912-198411.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_198412-200911.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_200912-203411.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_203412-205911.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_205912-208411.nc
cmip5.output1.MOHC.HadGEM2-CC.piControl,mon,atmos,Amon,r1i1p1,v20111109,tas,_HadGEM2-CC_piControl_r1i1p1_208412-209912.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_185912-188411.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_188412-190911.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_190912-193411.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_193412-195911.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_195912-198411.nc
cmip5.output1.MOHC.HadGEM2-ES.1pctCO2,mon,atmos,Amon,r1i1p1,v20110330,tas,_HadGEM2-ES_1pctCO2_r1i1p1_198412-199912.nc
cmip5.output1.MOHC.HadGEM2-ES.midHolocene,mon,atmos,Amon,r1i1p1,v20120222,tas,_HadGEM2-ES_midHolocene_r1i1p1_206101-208512.nc
cmip5.output1.MOHC.HadGEM2-ES.midHolocene,mon,atmos,Amon,r1i1p1,v20120222,tas,_HadGEM2-ES_midHolocene_r1i1p1_208601-211012.nc
cmip5.output1.MOHC.HadGEM2-ES.midHolocene,mon,atmos,Amon,r1i1p1,v20120222,tas,_HadGEM2-ES_midHolocene_r1i1p1_211101-213512.nc
cmip5.output1.MOHC.HadGEM2-ES.midHolocene,mon,atmos,Amon,r1i1p1,v20120222,tas,_HadGEM2-ES_midHolocene_r1i1p1_213601-216012.nc
cmip5.output1.MOHC.HadGEM2-ES.midHolocene,mon,atmos,Amon,r1i1p1,v20120222,tas,_HadGEM2-ES_midHolocene_r1i1p1_216101-216212.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_185912-188411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_188412-190911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_190912-193411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_193412-195911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_195912-198411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_198412-200911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_200912-203411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_203412-205911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_205912-208411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110329,tas,_HadGEM2-ES_piControl_r1i1p1_208412-209910.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_185912-188411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_188412-190911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_190912-193411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_193412-195911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_195912-198411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_198412-200911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_200912-203411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_203412-205911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_205912-208411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_208412-209910.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_209812-212311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_212312-214811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_214812-217311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_217312-219811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_219812-222311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_222312-224811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_224812-227311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_227312-229811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_229812-232311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_232312-234811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_234812-235511.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_235512-238011.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_238012-240511.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_240512-243011.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20110524,tas,_HadGEM2-ES_piControl_r1i1p1_243012-243511.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_185912-188411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_188412-190911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_190912-193411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_193412-195911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_195912-198411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_198412-200911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_200912-203411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_203412-205911.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_205912-208411.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_208412-209910.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_209812-212311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_212312-214811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_214812-217311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_217312-219811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_219812-222311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_222312-224811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_224812-227311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_227312-229811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_229812-232311.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_232312-234811.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_234812-235511.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_235512-238011.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_238012-240511.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_240512-243011.nc
cmip5.output1.MOHC.HadGEM2-ES.piControl,mon,atmos,Amon,r1i1p1,v20130114,tas,_HadGEM2-ES_piControl_r1i1p1_243012-243511.nc
cmip5.output1.MPI-M.MPI-ESM-P.1pctCO2,mon,atmos,Amon,r1i1p1,v20111028,tas,_MPI-ESM-P_1pctCO2_r1i1p1_185001-198912.nc
cmip5.output1.MPI-M.MPI-ESM-P.historical,mon,atmos,Amon,r1i1p1,v20120315,tas,_MPI-ESM-P_historical_r1i1p1_185001-200512.nc
cmip5.output1.MPI-M.MPI-ESM-P.lgm,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_lgm_r1i1p1_185001-194912.nc
cmip5.output1.MPI-M.MPI-ESM-P.lgm,mon,atmos,Amon,r1i1p2,v20120713,tas,_MPI-ESM-P_lgm_r1i1p2_185001-194912.nc
cmip5.output1.MPI-M.MPI-ESM-P.midHolocene,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_midHolocene_r1i1p1_185001-194912.nc
cmip5.output1.MPI-M.MPI-ESM-P.midHolocene,mon,atmos,Amon,r1i1p2,v20120713,tas,_MPI-ESM-P_midHolocene_r1i1p2_185001-194912.nc
cmip5.output1.MPI-M.MPI-ESM-P.past1000,mon,atmos,Amon,r1i1p1,v20111028,tas,_MPI-ESM-P_past1000_r1i1p1_085001-184912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_185001-199912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_200001-219912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_220001-239912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_240001-259912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_260001-279912.nc
cmip5.output1.MPI-M.MPI-ESM-P.piControl,mon,atmos,Amon,r1i1p1,v20120602,tas,_MPI-ESM-P_piControl_r1i1p1_280001-300512.nc
cmip5.output1.MRI.MRI-CGCM3.1pctCO2,mon,atmos,Amon,r1i1p1,v20120701,tas,_MRI-CGCM3_1pctCO2_r1i1p1_185101-199012.nc
cmip5.output1.MRI.MRI-CGCM3.historical,mon,atmos,Amon,r1i1p1,v20120701,tas,_MRI-CGCM3_historical_r1i1p1_185001-200512.nc
cmip5.output1.MRI.MRI-CGCM3.lgm,mon,atmos,Amon,r1i1p1,v20120701,tas,_MRI-CGCM3_lgm_r1i1p1_250101-260012.nc
cmip5.output1.MRI.MRI-CGCM3.midHolocene,mon,atmos,Amon,r1i1p1,v20120701,tas,_MRI-CGCM3_midHolocene_r1i1p1_195101-205012.nc
cmip5.output1.MRI.MRI-CGCM3.piControl,mon,atmos,Amon,r1i1p1,v20120701,tas,_MRI-CGCM3_piControl_r1i1p1_185101-235012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_185001-187512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_187601-190012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_192601-195012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_195101-197512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p1_197601-200012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p1,v20160923,tas,_GISS-E2-R_1pctCO2_r1i1p1_287601-290012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_185001-187512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_187601-190012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_192601-195012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_195101-197512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p2,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p2_197601-200012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_185001-187512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_187601-190012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_192601-195012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_195101-197512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.1pctCO2,mon,atmos,Amon,r1i1p3,v20120803,tas,_GISS-E2-R_1pctCO2_r1i1p3_197601-200012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_185001-187512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_187601-190012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_192601-195012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_195101-197512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_197601-200012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p1,v20121015,tas,_GISS-E2-R_historical_r1i1p1_200101-200512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_185001-187512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_187601-190012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_192601-195012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_195101-197512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_197601-200012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20121015,tas,_GISS-E2-R_historical_r1i1p2_200101-200512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.historical,mon,atmos,Amon,r1i1p2,v20160502,tas,_GISS-E2-R_historical_r1i1p2_190101-192512.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p150,v20120516,tas,_GISS-E2-R_lgm_r1i1p150_300001-302412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p150,v20120516,tas,_GISS-E2-R_lgm_r1i1p150_302501-304912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p150,v20120516,tas,_GISS-E2-R_lgm_r1i1p150_305001-307412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p150,v20120516,tas,_GISS-E2-R_lgm_r1i1p150_307501-309912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p151,v20120516,tas,_GISS-E2-R_lgm_r1i1p151_300001-302412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p151,v20120516,tas,_GISS-E2-R_lgm_r1i1p151_302501-304912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p151,v20120516,tas,_GISS-E2-R_lgm_r1i1p151_305001-307412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.lgm,mon,atmos,Amon,r1i1p151,v20120516,tas,_GISS-E2-R_lgm_r1i1p151_307501-309912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.midHolocene,mon,atmos,Amon,r1i1p1,v20120716,tas,_GISS-E2-R_midHolocene_r1i1p1_250001-252412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.midHolocene,mon,atmos,Amon,r1i1p1,v20120716,tas,_GISS-E2-R_midHolocene_r1i1p1_252501-254912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.midHolocene,mon,atmos,Amon,r1i1p1,v20120716,tas,_GISS-E2-R_midHolocene_r1i1p1_255001-257412.nc
cmip5.output1.NASA-GISS.GISS-E2-R.midHolocene,mon,atmos,Amon,r1i1p1,v20120716,tas,_GISS-E2-R_midHolocene_r1i1p1_257501-259912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_085001-089912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_090001-094912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_095001-099912.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_100001-105012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_105101-110012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_110101-115012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_115101-120012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_120101-125012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_125101-130012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_130101-135012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_135101-140012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_140101-145012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_145101-150012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_150101-155012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_155101-160012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_160101-165012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_165101-170012.nc
cmip5.output1.NASA-GISS.GISS-E2-R.past1000,mon,atmos,Amon,r1i1p121,v20120531,tas,_GISS-E2-R_past1000_r1i1p121_170101-175012.nc
